Date,Open,High,Low,Close,Adj Close,Volume
2005-08-08,123.150002,123.410004,122.379997,122.650002,122.650002,47616000
2005-08-09,123.059998,123.589996,122.870003,123.389999,123.389999,47170000
2005-08-10,123.820000,124.500000,122.820000,123.330002,123.330002,72863700
2005-08-11,123.269997,124.029999,123.010002,123.820000,123.820000,58570200
2005-08-12,123.570000,123.690002,122.750000,123.059998,123.059998,54776900
2005-08-15,123.220001,123.870003,122.830002,123.820000,123.820000,36208500
2005-08-16,123.440002,123.519997,122.089996,122.209999,122.209999,71942100
2005-08-17,122.190002,122.870003,122.029999,122.199997,122.199997,62275100
2005-08-18,122.050003,122.559998,121.839996,122.190002,122.190002,53388600
2005-08-19,122.629997,122.820000,122.199997,122.470001,122.470001,39842100
2005-08-22,122.580002,123.230003,121.879997,122.470001,122.470001,69912000
2005-08-23,122.500000,122.610001,121.150002,122.239998,122.239998,55168600
2005-08-24,121.940002,122.730003,121.089996,121.150002,121.150002,79104600
2005-08-25,121.349998,121.669998,121.209999,121.589996,121.589996,35631100
2005-08-26,121.480003,121.489998,120.680000,120.760002,120.760002,61956800
2005-08-29,120.410004,121.779999,120.379997,121.690002,121.690002,56179200
2005-08-30,121.250000,121.300003,120.389999,121.050003,121.050003,74160200
2005-08-31,121.190002,122.660004,120.739998,122.580002,122.580002,102945200
2005-09-01,122.519997,123.150002,121.139999,122.489998,122.489998,74578700
2005-09-02,122.849998,122.879997,122.040001,122.269997,122.269997,47653400
2005-09-06,122.660004,123.800003,122.650002,123.699997,123.699997,57251300
2005-09-07,123.629997,124.129997,123.459999,123.910004,123.910004,41749700
2005-09-08,123.660004,124.000000,123.309998,123.500000,123.500000,39068700
2005-09-09,123.830002,124.739998,123.800003,124.599998,124.599998,43093900
2005-09-12,124.449997,124.669998,124.269997,124.349998,124.349998,33017600
2005-09-13,124.129997,124.419998,123.519997,123.660004,123.660004,58427500
2005-09-14,123.739998,123.919998,123.019997,123.209999,123.209999,57694600
2005-09-15,123.589996,123.650002,122.900002,123.150002,123.150002,73156900
2005-09-16,123.300003,123.739998,122.870003,123.500000,123.500000,75424100
2005-09-19,123.470001,123.550003,122.639999,123.089996,123.089996,53355300
2005-09-20,123.199997,123.610001,121.870003,122.050003,122.050003,84480300
2005-09-21,121.790001,121.870003,120.779999,120.910004,120.910004,94469100
2005-09-22,120.949997,121.660004,120.440002,121.339996,121.339996,84597200
2005-09-23,121.239998,121.889999,120.900002,121.440002,121.440002,59368100
2005-09-26,122.019997,122.239998,121.080002,121.580002,121.580002,70415400
2005-09-27,121.519997,121.989998,121.019997,121.550003,121.550003,66150800
2005-09-28,121.930000,122.120003,121.199997,121.669998,121.669998,58620500
2005-09-29,121.550003,122.860001,121.080002,122.660004,122.660004,66607700
2005-09-30,122.620003,123.040001,121.739998,123.040001,123.040001,47824200
2005-10-03,122.959999,123.339996,122.449997,122.599998,122.599998,50994800
2005-10-04,122.790001,123.029999,121.160004,121.220001,121.220001,60776300
2005-10-05,121.250000,121.309998,119.570000,119.629997,119.629997,106052100
2005-10-06,119.779999,120.260002,118.169998,119.199997,119.199997,140941800
2005-10-07,119.699997,120.050003,119.129997,119.610001,119.610001,75661400
2005-10-10,119.680000,119.709999,118.300003,118.599998,118.599998,52677000
2005-10-11,118.989998,119.389999,118.320000,118.430000,118.430000,75629800
2005-10-12,118.389999,119.129997,117.410004,117.500000,117.500000,100510400
2005-10-13,117.459999,118.080002,116.879997,117.430000,117.430000,99052900
2005-10-14,118.120003,118.809998,117.559998,118.669998,118.669998,88651000
2005-10-17,118.800003,119.269997,118.449997,119.110001,119.110001,68109300
2005-10-18,118.940002,118.959999,117.800003,117.820000,117.820000,74996900
2005-10-19,117.500000,119.800003,117.120003,119.779999,119.779999,116563800
2005-10-20,119.489998,119.809998,117.300003,117.669998,117.669998,131966700
2005-10-21,118.290001,118.779999,117.510002,118.129997,118.129997,96579500
2005-10-24,118.440002,120.089996,118.410004,119.959999,119.959999,71308400
2005-10-25,119.720001,120.239998,118.940002,119.720001,119.720001,76594500
2005-10-26,119.510002,120.540001,119.190002,119.370003,119.370003,80855800
2005-10-27,119.199997,119.370003,117.930000,118.099998,118.099998,66623100
2005-10-28,118.430000,119.949997,118.099998,119.800003,119.800003,72322000
2005-10-31,120.290001,121.300003,120.129997,120.129997,120.129997,77698900
2005-11-01,120.580002,120.900002,120.220001,120.489998,120.489998,66365100
2005-11-02,120.169998,121.750000,120.129997,121.750000,121.750000,74012300
2005-11-03,122.150002,122.660004,121.750000,122.269997,122.269997,84897600
2005-11-04,122.400002,122.459999,121.550003,122.110001,122.110001,59156000
2005-11-07,122.370003,122.620003,121.849998,122.230003,122.230003,46765400
2005-11-08,121.930000,122.419998,121.790001,122.230003,122.230003,42152800
2005-11-09,122.080002,122.949997,121.860001,122.389999,122.389999,57666800
2005-11-10,122.339996,123.519997,121.750000,123.339996,123.339996,79048100
2005-11-11,123.349998,123.839996,122.430000,123.760002,123.760002,34867000
2005-11-14,123.790001,124.019997,123.379997,123.690002,123.690002,45092200
2005-11-15,123.550003,124.089996,122.860001,123.239998,123.239998,69592500
2005-11-16,123.370003,123.550003,122.980003,123.489998,123.489998,51133000
2005-11-17,123.680000,124.650002,123.139999,124.639999,124.639999,55717500
2005-11-18,125.059998,125.279999,124.330002,125.129997,125.129997,72437200
2005-11-21,125.150002,125.910004,124.980003,125.760002,125.760002,50021200
2005-11-22,125.559998,126.519997,125.419998,126.300003,126.300003,66438800
2005-11-23,126.250000,127.410004,126.209999,127.029999,127.029999,50854700
2005-11-25,126.980003,127.220001,126.809998,127.129997,127.129997,15270000
2005-11-28,127.250000,127.269997,126.040001,126.230003,126.230003,54498500
2005-11-29,126.650002,126.980003,126.089996,126.089996,126.089996,51738900
2005-11-30,126.160004,126.519997,125.290001,125.410004,125.410004,56007200
2005-12-01,126.019997,127.029999,125.980003,126.690002,126.690002,65468200
2005-12-02,126.769997,127.080002,126.500000,126.849998,126.849998,46699400
2005-12-05,126.699997,126.730003,126.180000,126.580002,126.580002,59273400
2005-12-06,127.050003,127.739998,126.629997,126.820000,126.820000,57935200
2005-12-07,126.769997,126.870003,125.680000,126.080002,126.080002,66816500
2005-12-08,126.220001,126.820000,125.480003,126.000000,126.000000,62608600
2005-12-09,126.160004,126.779999,125.820000,126.330002,126.330002,50744500
2005-12-12,126.709999,126.860001,125.959999,126.449997,126.449997,48389900
2005-12-13,126.419998,127.699997,126.290001,127.309998,127.309998,88630900
2005-12-14,127.190002,128.089996,127.139999,127.809998,127.809998,64375000
2005-12-15,127.839996,128.000000,127.180000,127.440002,127.440002,55900300
2005-12-16,127.279999,127.360001,126.360001,126.360001,126.360001,46238300
2005-12-19,126.730003,126.870003,125.690002,125.709999,125.709999,48733000
2005-12-20,125.860001,126.589996,125.480003,125.830002,125.830002,46603200
2005-12-21,126.220001,126.760002,125.800003,126.029999,126.029999,51806900
2005-12-22,126.309998,126.690002,126.080002,126.690002,126.690002,32247900
2005-12-23,126.779999,126.860001,126.419998,126.760002,126.760002,27977300
2005-12-27,126.959999,127.050003,125.379997,125.470001,125.470001,44499500
2005-12-28,125.739998,125.989998,125.500000,125.750000,125.750000,30764300
2005-12-29,125.720001,125.959999,125.059998,125.190002,125.190002,32788900
2005-12-30,124.800003,125.059998,124.360001,124.510002,124.510002,44645600
2006-01-03,125.190002,127.000000,124.389999,126.699997,126.699997,73256700
2006-01-04,126.860001,127.489998,126.699997,127.300003,127.300003,51899600
2006-01-05,127.150002,127.589996,126.879997,127.379997,127.379997,47307500
2006-01-06,128.020004,128.580002,127.360001,128.440002,128.440002,62885900
2006-01-09,128.419998,129.059998,128.380005,128.770004,128.770004,43527400
2006-01-10,128.389999,128.979996,128.259995,128.899994,128.899994,44960800
2006-01-11,129.020004,129.440002,128.729996,129.309998,129.309998,49598900
2006-01-12,129.080002,129.279999,128.440002,128.800003,128.800003,40509200
2006-01-13,128.570007,128.899994,128.199997,128.679993,128.679993,44856700
2006-01-17,128.199997,128.419998,127.809998,128.330002,128.330002,52066600
2006-01-18,127.580002,128.899994,127.160004,127.820000,127.820000,75067600
2006-01-19,128.130005,128.770004,127.809998,128.309998,128.309998,81530400
2006-01-20,128.279999,128.309998,125.970001,125.970001,125.970001,114957800
2006-01-23,126.209999,126.820000,126.129997,126.419998,126.419998,67017400
2006-01-24,126.629997,127.150002,126.419998,126.550003,126.550003,53008800
2006-01-25,127.040001,127.180000,125.839996,126.660004,126.660004,87747700
2006-01-26,127.250000,127.669998,126.760002,127.360001,127.360001,71294000
2006-01-27,127.660004,128.660004,127.449997,128.539993,128.539993,65771200
2006-01-30,128.440002,128.809998,128.350006,128.440002,128.440002,33709600
2006-01-31,128.320007,128.539993,127.489998,127.500000,127.500000,72937000
2006-02-01,127.820000,128.429993,127.720001,128.389999,128.389999,63561000
2006-02-02,128.100006,128.139999,126.800003,126.900002,126.900002,83626900
2006-02-03,126.580002,128.389999,126.139999,126.269997,126.269997,86040400
2006-02-06,126.440002,126.800003,126.169998,126.599998,126.599998,45511900
2006-02-07,126.379997,126.660004,125.400002,125.480003,125.480003,71208100
2006-02-08,125.849998,128.100006,125.599998,126.620003,126.620003,59422200
2006-02-09,126.919998,127.599998,126.370003,126.410004,126.410004,62023300
2006-02-10,126.430000,127.129997,125.449997,126.639999,126.639999,64508700
2006-02-13,126.599998,126.790001,125.949997,126.410004,126.410004,52308700
2006-02-14,126.459999,128.029999,126.209999,127.750000,127.750000,90964400
2006-02-15,127.680000,128.320007,127.239998,128.199997,128.199997,85471300
2006-02-16,128.339996,129.210007,128.179993,129.160004,129.160004,61017900
2006-02-17,129.050003,129.160004,128.580002,128.809998,128.809998,40342600
2006-02-21,129.110001,129.399994,128.289993,128.490005,128.490005,46456300
2006-02-22,128.770004,129.649994,128.649994,129.270004,129.270004,42326700
2006-02-23,129.270004,129.639999,128.279999,129.080002,129.080002,43423200
2006-02-24,129.110001,129.479996,128.759995,129.410004,129.410004,36777400
2006-02-27,129.399994,130.039993,129.279999,129.460007,129.460007,35858600
2006-02-28,129.199997,129.910004,128.130005,128.229996,128.229996,74394800
2006-03-01,128.600006,129.490005,128.500000,129.369995,129.369995,48641600
2006-03-02,128.899994,129.419998,128.610001,129.360001,129.360001,60642300
2006-03-03,128.669998,130.070007,128.649994,128.759995,128.759995,73402500
2006-03-06,129.139999,129.179993,127.849998,128.169998,128.169998,57478400
2006-03-07,127.860001,128.059998,127.400002,127.970001,127.970001,61780800
2006-03-08,127.699997,128.440002,127.180000,128.240005,128.240005,66692400
2006-03-09,128.279999,128.679993,127.379997,127.379997,127.379997,56313600
2006-03-10,127.709999,128.839996,127.440002,128.589996,128.589996,60490800
2006-03-13,128.839996,129.160004,128.529999,128.830002,128.830002,45479100
2006-03-14,128.710007,130.229996,128.610001,130.179993,130.179993,69877300
2006-03-15,130.149994,130.860001,129.850006,130.759995,130.759995,53398900
2006-03-16,131.009995,131.470001,130.839996,131.029999,131.029999,65526400
2006-03-17,130.679993,130.899994,130.380005,130.619995,130.619995,47286800
2006-03-20,130.639999,130.899994,130.210007,130.410004,130.410004,45538500
2006-03-21,130.369995,130.990005,129.449997,129.589996,129.589996,87102700
2006-03-22,129.509995,130.509995,129.449997,130.380005,130.380005,51605700
2006-03-23,130.259995,130.389999,129.660004,130.110001,130.110001,46704200
2006-03-24,129.990005,130.570007,129.740005,130.210007,130.210007,43209200
2006-03-27,130.029999,130.279999,129.740005,130.020004,130.020004,32523000
2006-03-28,129.929993,130.529999,129.050003,129.220001,129.220001,82079900
2006-03-29,129.410004,130.500000,129.289993,130.029999,130.029999,61505700
2006-03-30,130.110001,130.979996,129.550003,129.800003,129.800003,70571700
2006-03-31,130.020004,130.240005,129.369995,129.830002,129.830002,62925600
2006-04-03,130.070007,130.869995,129.490005,129.729996,129.729996,61624700
2006-04-04,129.729996,130.729996,129.360001,130.559998,130.559998,54809300
2006-04-05,130.610001,131.279999,130.380005,131.009995,131.009995,50607200
2006-04-06,130.850006,131.210007,130.190002,130.869995,130.869995,57906200
2006-04-07,131.059998,131.399994,129.350006,129.539993,129.539993,80180900
2006-04-10,129.740005,130.080002,129.259995,129.740005,129.740005,41496500
2006-04-11,129.850006,130.059998,128.250000,128.639999,128.639999,72799400
2006-04-12,128.770004,129.130005,128.610001,128.880005,128.880005,43033700
2006-04-13,128.589996,129.250000,128.309998,128.710007,128.710007,51051800
2006-04-17,128.830002,129.309998,128.020004,128.660004,128.660004,64167700
2006-04-18,128.929993,130.940002,128.929993,130.699997,130.699997,92531800
2006-04-19,130.750000,131.070007,130.240005,130.949997,130.949997,87269000
2006-04-20,131.000000,131.860001,130.600006,131.130005,131.130005,86005500
2006-04-21,131.690002,131.789993,130.619995,131.149994,131.149994,72342600
2006-04-24,130.889999,131.070007,130.380005,130.910004,130.910004,52546400
2006-04-25,131.039993,131.119995,129.919998,130.369995,130.369995,84359800
2006-04-26,130.500000,131.139999,130.300003,130.399994,130.399994,67262400
2006-04-27,129.899994,131.630005,129.589996,131.029999,131.029999,124478600
2006-04-28,130.789993,131.750000,130.710007,131.470001,131.470001,55854400
2006-05-01,131.470001,131.800003,130.320007,130.399994,130.399994,64990300
2006-05-02,131.009995,131.460007,130.740005,131.380005,131.380005,49063500
2006-05-03,131.149994,131.320007,130.449997,130.889999,130.889999,60821300
2006-05-04,131.080002,131.619995,130.970001,131.360001,131.360001,42921400
2006-05-05,132.050003,132.800003,131.850006,132.520004,132.520004,62588200
2006-05-08,132.509995,132.770004,132.360001,132.360001,132.360001,30016700
2006-05-09,132.419998,132.770004,132.309998,132.619995,132.619995,29864000
2006-05-10,132.410004,132.750000,131.889999,132.550003,132.550003,64378200
2006-05-11,132.509995,132.550003,130.520004,130.949997,130.949997,80626900
2006-05-12,130.360001,130.720001,129.190002,129.240005,129.240005,91726500
2006-05-15,128.789993,129.740005,128.610001,129.500000,129.500000,84029300
2006-05-16,129.759995,130.000000,129.009995,129.309998,129.309998,62137600
2006-05-17,128.669998,129.100006,126.769997,126.849998,126.849998,144789500
2006-05-18,127.349998,127.750000,126.110001,126.209999,126.209999,87906300
2006-05-19,126.870003,127.489998,125.800003,127.099998,127.099998,124309400
2006-05-22,126.279999,127.169998,125.500000,126.129997,126.129997,110852800
2006-05-23,127.180000,127.629997,125.169998,125.169998,125.169998,92006500
2006-05-24,125.680000,126.889999,124.760002,126.169998,126.169998,168405000
2006-05-25,126.919998,127.730003,126.430000,127.730003,127.730003,78977900
2006-05-26,128.009995,128.380005,127.510002,128.380005,128.380005,62989700
2006-05-30,127.970001,128.000000,126.050003,126.099998,126.099998,72419900
2006-05-31,126.620003,127.510002,126.199997,127.510002,127.510002,86926200
2006-06-01,127.379997,128.940002,127.269997,128.729996,128.729996,73721700
2006-06-02,129.250000,129.429993,128.320007,129.000000,129.000000,91702600
2006-06-05,128.850006,128.860001,126.769997,127.120003,127.120003,86105100
2006-06-06,127.209999,127.379997,125.760002,126.809998,126.809998,130498600
2006-06-07,126.910004,127.650002,125.790001,125.860001,125.860001,108599400
2006-06-08,125.580002,126.500000,123.870003,125.750000,125.750000,204957200
2006-06-09,126.360001,126.959999,125.290001,125.349998,125.349998,94972200
2006-06-12,125.879997,125.930000,123.820000,123.989998,123.989998,95815900
2006-06-13,123.739998,124.839996,122.550003,122.550003,122.550003,185688800
2006-06-14,122.839996,123.629997,122.339996,123.500000,123.500000,163566400
2006-06-15,123.949997,126.360001,123.860001,126.120003,126.120003,134057000
2006-06-16,125.290001,125.559998,124.459999,124.650002,124.650002,94253500
2006-06-19,125.400002,125.480003,123.550003,123.669998,123.669998,95804400
2006-06-20,124.010002,124.809998,123.720001,124.089996,124.089996,65494700
2006-06-21,124.000000,125.699997,123.959999,125.010002,125.010002,75008200
2006-06-22,124.949997,125.059998,124.040001,124.459999,124.459999,74566100
2006-06-23,124.330002,125.300003,124.029999,124.440002,124.440002,54107000
2006-06-26,124.540001,125.059998,124.250000,124.989998,124.989998,37899600
2006-06-27,125.010002,125.290001,123.769997,123.910004,123.910004,69780200
2006-06-28,124.190002,124.769997,123.650002,124.750000,124.750000,62368100
2006-06-29,125.199997,127.349998,125.169998,127.269997,127.269997,110634800
2006-06-30,127.540001,127.660004,126.959999,127.279999,127.279999,54227800
2006-07-03,127.430000,128.009995,127.309998,127.800003,127.800003,23914000
2006-07-05,127.290001,127.449997,126.519997,127.070000,127.070000,69653400
2006-07-06,127.199997,127.849998,127.080002,127.440002,127.440002,50100300
2006-07-07,127.190002,127.559998,126.290001,126.610001,126.610001,81626500
2006-07-10,126.940002,127.430000,126.410004,126.849998,126.849998,60964100
2006-07-11,126.610001,127.410004,125.940002,127.410004,127.410004,73640800
2006-07-12,127.150002,127.400002,125.720001,126.050003,126.050003,82561300
2006-07-13,125.449997,125.680000,124.000000,124.000000,124.000000,102405700
2006-07-14,124.129997,124.260002,122.830002,123.519997,123.519997,103242500
2006-07-17,123.519997,124.099998,123.150002,123.339996,123.339996,81159000
